"","tmt.tree.id","tmt.obs.id","database.code","tree.id","tmt.plot.id","plot.id","tmt.census.id","census.id","census.date","census.n","species.id","tmt.species.id","func.type","subplot.id","tree.coord.x","tree.coord.y","azimuth","dist.centre","d","pom","height","agb","ba","n.plot","g.plot","n.ha","tree.status","mode.death","mode.death.other","canopy.position","liana.infe","multistem","qc.pom.change","qc.repeat.dead","qc.backlife","qc.missing.d","species.cor","genus.cor","family.cor","biomass","biomass.plot","biomass.ha","ba.ha"
"1286","UKR.1.40032","UKR.1.40032.1","UKR",40032,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,40,746.544899339638,576.884647725534,NA,NA,197,130,20.222346737782,NA,30465.065,1,30465.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.187744925853828,0.187744925853828,0.0187744925853828,3046.5065
"1287","UKR.1.35015","UKR.1.35015.1","UKR",35015,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,816.985073287367,530.604336408893,NA,NA,211.5,130,21.4359758823651,NA,35114.81625,1,35114.81625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.222170984587921,0.222170984587921,0.0222170984587921,3511.481625
"1288","UKR.1.35017","UKR.1.35017.1","UKR",35017,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,818.640313462237,532.784166480975,NA,NA,140.5,130,15.0622756960887,NA,15496.09625,1,15496.09625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0842535224405428,0.0842535224405428,0.00842535224405428,1549.609625
"1289","UKR.1.40036","UKR.1.40036.1","UKR",40036,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,40,762.308634378828,575.959852593167,NA,NA,381.5,130,34.1,NA,114250.66625,1,114250.66625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.899492474986774,0.899492474986774,0.0899492474986774,11425.066625
"1290","UKR.1.35020","UKR.1.35020.1","UKR",35020,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,820.731364851444,541.826944434511,NA,NA,652,130,42.0189899069956,NA,333706.64,1,333706.64,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.20451215281259,3.20451215281259,0.320451215281259,33370.664
"1291","UKR.1.35023","UKR.1.35023.1","UKR",35023,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,816.919518143822,550.450437397774,NA,NA,906,130,45,NA,644356.26,1,644356.26,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",6.98995979735597,6.98995979735597,0.698995979735597,64435.626
"1292","UKR.1.40038","UKR.1.40038.1","UKR",40038,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,40,767.215869717613,578.086684865772,NA,NA,677.5,130,42.5566590870332,NA,360319.90625,1,360319.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.5096204987943,3.5096204987943,0.35096204987943,36031.990625
"1293","UKR.1.40039","UKR.1.40039.1","UKR",40039,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,40,768.451620721966,582.113049567577,NA,NA,414,130,34.2041983655248,NA,134545.86,1,134545.86,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.09186157167599,1.09186157167599,0.109186157167599,13454.586
"1294","UKR.1.35033","UKR.1.35033.1","UKR",35033,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,812.336350536984,561.629574657018,NA,NA,104.5,130,11.418965215588,NA,8572.39625,1,8572.39625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0417660737133963,0.0417660737133963,0.00417660737133963,857.239625
"1295","UKR.1.40041","UKR.1.40041.1","UKR",40041,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,40,764.325157252931,587.283274054021,NA,NA,421.5,130,34.5483266399826,NA,139464.86625,1,139464.86625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.13933571938578,1.13933571938578,0.113933571938578,13946.486625
"1296","UKR.1.35035","UKR.1.35035.1","UKR",35035,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,795.407263586386,556.735228780692,NA,NA,772,130,44.1989053513869,NA,467847.44,1,467847.44,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.78290929347986,4.78290929347986,0.478290929347986,46784.744
"1297","UKR.1.35037","UKR.1.35037.1","UKR",35037,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,797.437703301737,549.017718602936,NA,NA,805,130,44.6613705694604,NA,508699.625,1,508699.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.28185271267003,5.28185271267003,0.528185271267003,50869.9625
"1298","UKR.1.3017","UKR.1.3017.1","UKR",3017,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,3,795.229793475802,160.632922500788,NA,NA,131.5,130,14.7,NA,13574.41625,1,13574.41625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.072016491924917,0.072016491924917,0.0072016491924917,1357.441625
"1299","UKR.1.3021","UKR.1.3021.1","UKR",3021,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,3,792.110301537898,160.238567182051,NA,NA,101.5,130,11.1034814817062,NA,8087.26625,1,8087.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.038979384060691,0.038979384060691,0.0038979384060691,808.726625
"1300","UKR.1.35044","UKR.1.35044.1","UKR",35044,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,805.570285015174,540.734603869048,NA,NA,346,130,30.7069464480238,NA,93977.06,1,93977.06,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.713576225913362,0.713576225913362,0.0713576225913362,9397.706
"1301","UKR.1.3025","UKR.1.3025.1","UKR",3025,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,3,796.741952026827,140.570475607994,NA,NA,188.5,130,21,NA,27892.81625,1,27892.81625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.169106254123397,0.169106254123397,0.0169106254123397,2789.281625
"1302","UKR.1.3026","UKR.1.3026.1","UKR",3026,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,3,804.168132191847,139.92674776906,NA,NA,781,130,44.3301305501389,NA,478819.385,1,478819.385,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.91614986348964,4.91614986348964,0.491614986348964,47881.9385
"1303","UKR.1.3028","UKR.1.3028.1","UKR",3028,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,3,797.285192761394,134.68233640314,NA,NA,312,130,28.6801096039428,NA,76415.04,1,76415.04,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.558405198966977,0.558405198966977,0.0558405198966977,7641.504
"1304","UKR.1.3029","UKR.1.3029.1","UKR",3029,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,3,791.899357032266,133.307424821615,NA,NA,150.5,130,16.025807028785,NA,17780.44625,1,17780.44625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0991686952323498,0.0991686952323498,0.00991686952323498,1778.044625
"1305","UKR.1.35049","UKR.1.35049.1","UKR",35049,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,791.345319044235,514.885140677228,NA,NA,339.5,130,30.5,NA,90479.29625,1,90479.29625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.682205712511098,0.682205712511098,0.0682205712511098,9047.929625
"1306","UKR.1.35050","UKR.1.35050.1","UKR",35050,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,785.230081914007,513.066492182186,NA,NA,103.5,130,11.3139982267645,NA,8409.11625,1,8409.11625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0408248093916862,0.0408248093916862,0.00408248093916863,840.911625
"1307","UKR.1.35051","UKR.1.35051.1","UKR",35051,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,782.574713064032,513.071021501691,NA,NA,860,130,45.3269208993599,NA,580586,1,580586,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",6.17772541455233,6.17772541455233,0.617772541455233,58058.6
"1308","UKR.1.35052","UKR.1.35052.1","UKR",35052,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,779.618226674311,521.316481197306,NA,NA,441.5,130,35.4287414604428,NA,153013.96625,1,153013.96625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.27168429732879,1.27168429732879,0.127168429732879,15301.396625
"1309","UKR.1.35053","UKR.1.35053.1","UKR",35053,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,774.205769452417,525.097712809917,NA,NA,340,130,30.3635241388836,NA,90746,1,90746,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.684589908978143,0.684589908978143,0.0684589908978143,9074.6
"1310","UKR.1.35054","UKR.1.35054.1","UKR",35054,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,775.61349435858,528.093303529989,NA,NA,529,130,38.7038665041279,NA,219675.185,1,219675.185,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.95222823033781,1.95222823033781,0.195222823033781,21967.5185
"1311","UKR.1.35055","UKR.1.35055.1","UKR",35055,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,781.20632897848,535.055023316099,NA,NA,803.5,130,44.6414385894375,NA,506805.61625,1,506805.61625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.25855114482182,5.25855114482182,0.525855114482182,50680.561625
"1312","UKR.1.35056","UKR.1.35056.1","UKR",35056,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,780.635646564754,538.074606829401,NA,NA,474.5,130,36.7689969925359,NA,176742.94625,1,176742.94625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.50866268240173,1.50866268240173,0.150866268240173,17674.294625
"1313","UKR.1.35057","UKR.1.35057.1","UKR",35057,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,773.799251021676,544.412259201783,NA,NA,532.5,130,38.8172216507,NA,222591.65625,1,222591.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.98298689904928,1.98298689904928,0.198298689904928,22259.165625
"1314","UKR.1.35059","UKR.1.35059.1","UKR",35059,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,779.769689401638,551.992606958423,NA,NA,839,130,45.0872432264712,NA,552577.985,1,552577.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.82608312646432,5.82608312646432,0.582608312646433,55257.7985
"1315","UKR.1.4008","UKR.1.4008.1","UKR",4008,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,4,764.013031066176,114.02772790079,NA,NA,162,130,21.05,NA,20601.54,1,20601.54,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.118081773138529,0.118081773138529,0.0118081773138529,2060.154
"1316","UKR.1.35061","UKR.1.35061.1","UKR",35061,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,774.743719013223,558.364964091216,NA,NA,658,130,42.1495479751526,NA,339876.74,1,339876.74,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.27486103482443,3.27486103482443,0.327486103482443,33987.674
"1317","UKR.1.35062","UKR.1.35062.1","UKR",35062,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,784.854140281957,540.125657023623,NA,NA,268,130,25.7505160361771,NA,56381.84,1,56381.84,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.389442115075602,0.389442115075602,0.0389442115075602,5638.184
"1318","UKR.1.35066","UKR.1.35066.1","UKR",35066,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,35,793.952438309794,548.838510776507,NA,NA,112,130,12.1999287251932,NA,9847.04,1,9847.04,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0492246704211001,0.0492246704211001,0.00492246704211001,984.704
"1319","UKR.1.8081","UKR.1.8081.1","UKR",8081,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,8,733.091709505386,202.381909234156,NA,NA,486.5,130,37.2236016050588,NA,185795.56625,1,185795.56625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.60068237846561,1.60068237846561,0.160068237846561,18579.556625
"1320","UKR.1.36001","UKR.1.36001.1","UKR",36001,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,765.442580613489,559.778142806598,NA,NA,795,130,44.5265788543436,NA,496139.625,1,496139.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.12763245481716,5.12763245481716,0.512763245481716,49613.9625
"1321","UKR.1.36002","UKR.1.36002.1","UKR",36002,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,767.877089819254,554.603540680762,NA,NA,589,130,40.4836496761235,NA,272332.985,1,272332.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.51849962382013,2.51849962382013,0.251849962382013,27233.2985
"1322","UKR.1.4031","UKR.1.4031.1","UKR",4031,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,4,760.691881424017,151.892873796995,NA,NA,126.5,130,13.6774437621257,NA,12561.76625,1,12561.76625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0656934957004546,0.0656934957004546,0.00656934957004546,1256.176625
"1323","UKR.1.4034","UKR.1.4034.1","UKR",4034,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,4,757.806390683094,136.663719636461,NA,NA,171.5,130,17.9788989255915,NA,23088.61625,1,23088.61625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.135161532023588,0.135161532023588,0.0135161532023588,2308.861625
"1324","UKR.1.9002","UKR.1.9002.1","UKR",9002,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,9,917.496810175785,213.375359934156,NA,NA,664,130,42.2775812644037,NA,346103.36,1,346103.36,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.34609464916109,3.34609464916109,0.334609464916109,34610.336
"1325","UKR.1.4035","UKR.1.4035.1","UKR",4035,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,4,758.178574017799,137.033139989661,NA,NA,361.5,130,31.5668817258763,NA,102585.56625,1,102585.56625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.791695383208089,0.791695383208089,0.0791695383208089,10258.556625
"1326","UKR.1.36011","UKR.1.36011.1","UKR",36011,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,746.222168586703,553.515578129684,NA,NA,586,130,40.4024928620392,NA,269565.86,1,269565.86,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.48819642084005,2.48819642084005,0.248819642084005,26956.586
"1327","UKR.1.4036","UKR.1.4036.1","UKR",4036,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,4,753.1649043224,134.461245550479,NA,NA,168,130,19.8,NA,22155.84,1,22155.84,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.12871369438612,0.12871369438612,0.012871369438612,2215.584
"1328","UKR.1.4037","UKR.1.4037.1","UKR",4037,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,4,754.810761939154,130.082389218514,NA,NA,200,130,20.4771057111051,NA,31400,1,31400,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.194593477942688,0.194593477942688,0.0194593477942688,3140
"1329","UKR.1.36014","UKR.1.36014.1","UKR",36014,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,757.938532915917,543.364981683784,NA,NA,749,130,53.7,NA,440385.785,1,440385.785,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.45197964009379,4.45197964009379,0.445197964009379,44038.5785
"1330","UKR.1.36015","UKR.1.36015.1","UKR",36015,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,750.645040765475,541.088841823359,NA,NA,732.5,130,43.5741670866592,NA,421196.65625,1,421196.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.222984990798,4.222984990798,0.4222984990798,42119.665625
"1331","UKR.1.9010","UKR.1.9010.1","UKR",9010,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,9,913.539438532323,218.905945681952,NA,NA,577.5,130,40.1682794938072,NA,261802.40625,1,261802.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.40348666317036,2.40348666317036,0.240348666317036,26180.240625
"1332","UKR.1.36017","UKR.1.36017.1","UKR",36017,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,743.398306900283,537.176725533096,NA,NA,369.5,130,31.9957001541791,NA,107176.24625,1,107176.24625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.833860439826846,0.833860439826846,0.0833860439826846,10717.624625
"1333","UKR.1.4046","UKR.1.4046.1","UKR",4046,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,4,760.243516399547,111.251430834984,NA,NA,174,130,18.2050474843056,NA,23766.66,1,23766.66,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.139879032729983,0.139879032729983,0.0139879032729983,2376.666
"1334","UKR.1.36019","UKR.1.36019.1","UKR",36019,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,752.342898621297,528.108811470355,NA,NA,472,130,36.6721485811734,NA,174885.44,1,174885.44,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.48988749307269,1.48988749307269,0.148988749307269,17488.544
"1335","UKR.1.36020","UKR.1.36020.1","UKR",36020,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,769.939249623068,523.442273992869,NA,NA,139,130,14.9158945197266,NA,15166.985,1,15166.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0821367392879075,0.0821367392879075,0.00821367392879076,1516.6985
"1336","UKR.1.36022","UKR.1.36022.1","UKR",36022,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,760.610438463152,512.926398913009,NA,NA,535.5,130,38.9133946292631,NA,225106.79625,1,225106.79625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.00957298743729,2.00957298743729,0.200957298743729,22510.679625
"1337","UKR.1.36024","UKR.1.36024.1","UKR",36024,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,751.088845548854,518.146483993078,NA,NA,756.5,130,43.9634755051065,NA,449249.41625,1,449249.41625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.55838525990061,4.55838525990061,0.455838525990061,44924.941625
"1338","UKR.1.4056","UKR.1.4056.1","UKR",4056,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,4,744.79047695202,117.813525499146,NA,NA,413,130,34.1577245516023,NA,133896.665,1,133896.665,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.08561982346211,1.08561982346211,0.108561982346211,13389.6665
"1339","UKR.1.4058","UKR.1.4058.1","UKR",4058,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,4,743.298635187589,128.306857529383,NA,NA,929,130,46.004344685433,NA,677487.185,1,677487.185,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",7.41796233918524,7.41796233918524,0.741796233918524,67748.7185
"1340","UKR.1.36028","UKR.1.36028.1","UKR",36028,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,733.190337885318,515.037373100788,NA,NA,576,130,40.1262842952719,NA,260444.16,1,260444.16,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.38871376233016,2.38871376233016,0.238871376233016,26044.416
"1341","UKR.1.36029","UKR.1.36029.1","UKR",36029,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,735.08296274952,511.800988395626,NA,NA,819,130,44.8426438473155,NA,526547.385,1,526547.385,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.50221289054068,5.50221289054068,0.550221289054068,52654.7385
"1342","UKR.1.36030","UKR.1.36030.1","UKR",36030,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,726.496062798091,513.455163670724,NA,NA,422,130,34.5709929817765,NA,139795.94,1,139795.94,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.14254224990566,1.14254224990566,0.114254224990566,13979.594
"1343","UKR.1.36031","UKR.1.36031.1","UKR",36031,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,725.641726200913,511.229529616205,NA,NA,349.5,130,36.5,NA,95887.94625,1,95887.94625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.730806594516697,0.730806594516697,0.0730806594516697,9588.794625
"1344","UKR.1.36032","UKR.1.36032.1","UKR",36032,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,719.915504519509,518.581832458471,NA,NA,899,130,44.45,NA,634437.785,1,634437.785,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",6.86260966743665,6.86260966743665,0.686260966743665,63443.7785
"1345","UKR.1.36035","UKR.1.36035.1","UKR",36035,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,730.38175317361,523.11805186146,NA,NA,579,130,40.2100743106232,NA,263164.185,1,263164.185,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.41831224928033,2.41831224928033,0.241831224928033,26316.4185
"1346","UKR.1.36036","UKR.1.36036.1","UKR",36036,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,734.026994493301,530.827437542822,NA,NA,686.5,130,44.5,NA,369956.56625,1,369956.56625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.62115104435572,3.62115104435572,0.362115104435572,36995.656625
"1347","UKR.1.9038","UKR.1.9038.1","UKR",9038,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,9,892.80095982298,223.246333563577,NA,NA,570,130,39.9562821174737,NA,255046.5,1,255046.5,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.33014799529099,2.33014799529099,0.233014799529099,25504.65
"1348","UKR.1.36039","UKR.1.36039.1","UKR",36039,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,723.116403533939,538.552917101099,NA,NA,338,130,30.2477186087292,NA,89681.54,1,89681.54,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.675081959299928,0.675081959299928,0.0675081959299928,8968.154
"1349","UKR.1.36041","UKR.1.36041.1","UKR",36041,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,737.466499607706,534.805876080896,NA,NA,600,130,40.7746448653187,NA,282600,1,282600,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.6314306364588,2.6314306364588,0.26314306364588,28260
"1350","UKR.1.36042","UKR.1.36042.1","UKR",36042,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,738.270840057116,531.546197363545,NA,NA,588,130,40.4566838607563,NA,271409.04,1,271409.04,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.50837498855281,2.50837498855281,0.250837498855281,27140.904
"1351","UKR.1.9041","UKR.1.9041.1","UKR",9041,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,9,902.248531830678,231.195269903067,NA,NA,114.5,130,12.4577476156083,NA,10291.54625,1,10291.54625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0518693563948902,0.0518693563948902,0.00518693563948902,1029.154625
"1352","UKR.1.4083","UKR.1.4083.1","UKR",4083,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,4,739.283994881224,155.486100542252,NA,NA,129.5,130,13.9776856951652,NA,13164.64625,1,13164.64625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0694469673572126,0.0694469673572126,0.00694469673572126,1316.464625
"1353","UKR.1.36044","UKR.1.36044.1","UKR",36044,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,36,743.12581490098,549.073698832921,NA,NA,1155,130,48,NA,1047209.625,1,1047209.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",12.4297794953605,12.4297794953605,1.24297794953605,104720.9625
